Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
corealign-compression-vest,CoreAlign Compression Vest,"<p>The CoreAlign Compression Vest provides targeted midsection and chest support during heavy lifting or high-intensity conditioning. Constructed from a breathable nylon-spandex weave that wicks sweat quickly and prevents chafing.</p><ul><li>Multi-directional compression stabilizes core during training</li><li>Breathable moisture-wicking weave prevents heat buildup</li><li>Ergonomic seam layout eliminates friction points</li></ul><p><strong>Fit:</strong> Snug athletic compression fit. Fits true to size.</p><p><strong>Material:</strong> 85% Technical Nylon, 15% High-Recovery Spandex</p><p><strong>Shipping:</strong> Estimated Delivery: 8–12 business days</p><p><strong>Returns:</strong> Returns accepted only for seller-side errors or damaged/defective items; no change-of-mind returns.</p>",ALTRIXWEAR,Men's Activewear,"men, activewear, compression, best-seller",TRUE,Size,S,Color,Black,,,AW-CAV-BLK-S,180,shopify,50,deny,manual,34.99,44.99,TRUE,TRUE,,assets/prod-corealign-vest.jpg,1,CoreAlign Compression Vest in Black,FALSE,CoreAlign Compression Vest | ALTRIXWEAR,"Engineered for training and core stability with breathable multi-directional compression.",Apparel & Accessories > Clothing > Shirts & Tops,male,adult,,new,FALSE,,,,,,assets/prod-corealign-vest.jpg,g,,,active
corealign-compression-vest,CoreAlign Compression Vest,,,,,,,Size,M,Color,Black,,,AW-CAV-BLK-M,190,shopify,50,deny,manual,34.99,44.99,TRUE,TRUE,,,,,,,,,,,,,,,,assets/prod-corealign-vest.jpg,g,,,active
corealign-compression-vest,CoreAlign Compression Vest,,,,,,,Size,L,Color,Black,,,AW-CAV-BLK-L,200,shopify,50,deny,manual,34.99,44.99,TRUE,TRUE,,,,,,,,,,,,,,,,assets/prod-corealign-vest.jpg,g,,,active
corealign-compression-vest,CoreAlign Compression Vest,,,,,,,Size,XL,Color,Black,,,AW-CAV-BLK-XL,210,shopify,50,deny,manual,34.99,44.99,TRUE,TRUE,,,,,,,,,,,,,,,,assets/prod-corealign-vest.jpg,g,,,active
corealign-compression-vest,CoreAlign Compression Vest,,,,,,,Size,2XL,Color,Black,,,AW-CAV-BLK-2XL,220,shopify,50,deny,manual,34.99,44.99,TRUE,TRUE,,,,,,,,,,,,,,,,assets/prod-corealign-vest.jpg,g,,,active
corealign-compression-vest,CoreAlign Compression Vest,,,,,,,Size,S,Color,White,,,AW-CAV-WHT-S,180,shopify,50,deny,manual,34.99,44.99,TRUE,TRUE,,,,,,,,,,,,,,,,assets/prod-corealign-vest.jpg,g,,,active
corealign-compression-vest,CoreAlign Compression Vest,,,,,,,Size,M,Color,White,,,AW-CAV-WHT-M,190,shopify,50,deny,manual,34.99,44.99,TRUE,TRUE,,,,,,,,,,,,,,,,assets/prod-corealign-vest.jpg,g,,,active
corealign-compression-vest,CoreAlign Compression Vest,,,,,,,Size,L,Color,White,,,AW-CAV-WHT-L,200,shopify,50,deny,manual,34.99,44.99,TRUE,TRUE,,,,,,,,,,,,,,,,assets/prod-corealign-vest.jpg,g,,,active
corealign-compression-vest,CoreAlign Compression Vest,,,,,,,Size,XL,Color,White,,,AW-CAV-WHT-XL,210,shopify,50,deny,manual,34.99,44.99,TRUE,TRUE,,,,,,,,,,,,,,,,assets/prod-corealign-vest.jpg,g,,,active
corealign-compression-vest,CoreAlign Compression Vest,,,,,,,Size,2XL,Color,White,,,AW-CAV-WHT-2XL,220,shopify,50,deny,manual,34.99,44.99,TRUE,TRUE,,,,,,,,,,,,,,,,assets/prod-corealign-vest.jpg,g,,,active
apexfit-gym-vest,ApexFit Gym Vest,"<p>Designed for pure training freedom. The ApexFit Gym Vest features tailored armholes, an athletic drape, and lightweight fabric that breathes effortlessly during intense workouts.</p>",ALTRIXWEAR,Men's Activewear,"men, activewear, gym-vest, best-seller",TRUE,Size,S,Color,Black,,,AW-AFV-BLK-S,150,shopify,50,deny,manual,28.99,36.99,TRUE,TRUE,,assets/prod-corealign-vest.jpg,1,ApexFit Gym Vest,FALSE,ApexFit Gym Vest | ALTRIXWEAR,"Lightweight athletic tank built for unrestricted range of motion.",Apparel & Accessories > Clothing > Activewear,male,adult,,new,FALSE,,,,,,assets/prod-corealign-vest.jpg,g,,,active
